batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac
7,grid_circular_voids,430,outputs/multi_batch/batch_7/grid_circular_voids/sample_0430/iteration_00150.png,-0.3909798061399571,-0.3846775255546745,0.553601,0.505706879317961,True,0.5536,3.201333,1.273766,0.123196,0.311364,3,False,False,0.558349609375
7,grid_circular_voids,433,outputs/multi_batch/batch_7/grid_circular_voids/sample_0433/iteration_00150.png,-0.4287026499620796,-0.4125467737928577,0.548549,0.2817614815099518,True,0.548549,3.049635,1.237778,0.111366,0.307589,2,False,False,0.54638671875
7,grid_circular_voids,434,outputs/multi_batch/batch_7/grid_circular_voids/sample_0434/iteration_00150.png,-0.3506293016364987,-0.3179439920852774,0.541045,0.8413142307375915,True,0.541046,3.208872,1.176138,0.133251,0.326464,2,False,False,0.549072265625
7,grid_circular_voids,435,outputs/multi_batch/batch_7/grid_circular_voids/sample_0435/iteration_00150.png,-0.3890790769093277,-0.4106880651238332,0.511787,0.7982004341427176,True,0.511786,2.956883,1.180576,0.103924,0.37182,4,False,False,0.515625
7,grid_circular_voids,436,outputs/multi_batch/batch_7/grid_circular_voids/sample_0436/iteration_00150.png,-0.4066463346292022,-0.4114920568242846,0.530591,0.3092776458984665,True,0.530592,3.670474,1.277582,0.082128,0.372883,2,False,False,0.5380859375
7,grid_circular_voids,437,outputs/multi_batch/batch_7/grid_circular_voids/sample_0437/iteration_00150.png,-0.4630495795844067,-0.4209021927882046,0.521751,0.5522714696803632,True,0.521751,3.529482,1.115001,0.083063,0.303967,4,False,False,0.526611328125
7,grid_circular_voids,439,outputs/multi_batch/batch_7/grid_circular_voids/sample_0439/iteration_00150.png,-0.4202956696151607,-0.4140406300269154,0.537905,0.2587953618475634,True,0.537905,3.492689,1.1665,0.081089,0.33322,2,False,False,0.5419921875
7,grid_circular_voids,442,outputs/multi_batch/batch_7/grid_circular_voids/sample_0442/iteration_00150.png,-0.5131001267378885,-0.5562680052834803,0.533572,1.109664079271822,True,0.539379,3.698882,1.191904,0.115813,0.364996,5,False,False,0.539306640625
7,grid_circular_voids,448,outputs/multi_batch/batch_7/grid_circular_voids/sample_0448/iteration_00142.png,-0.4496971623398648,-0.4514686993040172,0.566344,0.2487050090420469,True,0.566345,3.265949,1.136124,0.10241,0.324215,2,False,False,0.572021484375
7,grid_circular_voids,449,outputs/multi_batch/batch_7/grid_circular_voids/sample_0449/iteration_00150.png,-0.4298045343748035,-0.4215812260222352,0.558426,0.1582570113950594,True,0.558426,3.121252,1.217849,0.097136,0.3305,2,False,False,0.557861328125
7,grid_circular_voids,454,outputs/multi_batch/batch_7/grid_circular_voids/sample_0454/iteration_00150.png,-0.4154405380737613,-0.4071423226394173,0.580078,0.2414706127008612,True,0.580077,2.891965,1.268714,0.153209,0.388071,2,False,False,0.583251953125
7,grid_circular_voids,456,outputs/multi_batch/batch_7/grid_circular_voids/sample_0456/iteration_00150.png,-0.1683237537200445,-0.1741811475814189,0.498759,0.6701874568053443,True,0.498758,3.638246,1.063753,0.108466,0.309239,3,False,False,0.50146484375
7,grid_circular_voids,458,outputs/multi_batch/batch_7/grid_circular_voids/sample_0458/iteration_00150.png,-0.4309402125080012,-0.4478299153580518,0.569586,0.2152388328653354,True,0.569586,3.279368,1.154041,0.13848,0.28842,2,False,False,0.57861328125
7,grid_circular_voids,460,outputs/multi_batch/batch_7/grid_circular_voids/sample_0460/iteration_00150.png,-0.4900009444793686,-0.4871491272323891,0.582951,0.1289869419590903,True,0.582951,2.701337,1.086801,0.076474,0.301626,4,False,False,0.584716796875
7,grid_circular_voids,461,outputs/multi_batch/batch_7/grid_circular_voids/sample_0461/iteration_00150.png,-0.3563308497168675,-0.3635757710537539,0.502307,0.4685689035369481,True,0.502307,2.659613,1.098017,0.085633,0.362095,2,False,False,0.515625
7,grid_circular_voids,462,outputs/multi_batch/batch_7/grid_circular_voids/sample_0462/iteration_00119.png,-0.4081309148713566,-0.4253937950175637,0.544174,0.1810795547746133,True,0.544173,2.55776,1.211971,0.077264,0.335661,2,False,False,0.539306640625
7,grid_circular_voids,469,outputs/multi_batch/batch_7/grid_circular_voids/sample_0469/iteration_00150.png,-0.40815277108072,-0.1911063356025081,0.396191,1.828294046844384,True,0.500866,3.403486,1.067154,0.101918,0.329752,8,False,False,0.388427734375
7,grid_circular_voids,472,outputs/multi_batch/batch_7/grid_circular_voids/sample_0472/iteration_00150.png,-0.4151598965600019,-0.4329607782663932,0.509926,0.4302840398259443,True,0.509926,3.335016,1.182849,0.117175,0.328039,2,False,False,0.511962890625
7,grid_circular_voids,474,outputs/multi_batch/batch_7/grid_circular_voids/sample_0474/iteration_00150.png,-0.4097054708887206,-0.4214557182035726,0.540928,0.2879534783504202,True,0.540929,3.139031,1.226171,0.097434,0.293713,2,False,False,0.538330078125
7,nine_circle,675,outputs/multi_batch/batch_7/nine_circle/sample_0675/iteration_00119.png,-0.4462196170458056,-0.4624998511876962,0.584836,0.2223941755408457,True,0.584836,3.434749,1.226533,0.074357,0.361989,2,False,False,0.58740234375
7,nine_circle,677,outputs/multi_batch/batch_7/nine_circle/sample_0677/iteration_00150.png,-0.4768960424689173,-0.460686287878863,0.583679,0.0863258556402486,True,0.583679,3.511293,1.080552,0.123223,0.356361,2,False,False,0.575927734375
7,nine_circle,679,outputs/multi_batch/batch_7/nine_circle/sample_0679/iteration_00150.png,-0.4290567224697814,-0.446911219999582,0.527268,0.3849995942372697,True,0.527268,3.71141,1.096387,0.114137,0.287687,2,False,False,0.530517578125
7,nine_circle,680,outputs/multi_batch/batch_7/nine_circle/sample_0680/iteration_00150.png,-0.4565008048285618,-0.4520349609571998,0.544084,0.2101263737954722,True,0.544085,3.140825,1.138832,0.084957,0.310478,2,False,False,0.556396484375
7,nine_circle,682,outputs/multi_batch/batch_7/nine_circle/sample_0682/iteration_00150.png,-0.4132082988397599,-0.4156132719200274,0.501087,0.4350920310084106,True,0.501086,2.772663,1.110742,0.151182,0.388397,2,False,False,0.506103515625
7,nine_circle,684,outputs/multi_batch/batch_7/nine_circle/sample_0684/iteration_00150.png,-0.4653680595345524,-0.4698145944492859,0.518975,0.1961000960286792,True,0.518976,2.629549,1.235577,0.145549,0.347733,2,False,False,0.51171875
7,nine_circle,687,outputs/multi_batch/batch_7/nine_circle/sample_0687/iteration_00150.png,-0.4507517900081835,-0.4435039381847473,0.533962,0.264548353855329,True,0.533962,3.238162,1.222017,0.082,0.35527,2,False,False,0.544677734375
7,nine_circle,689,outputs/multi_batch/batch_7/nine_circle/sample_0689/iteration_00150.png,-0.4477692936036175,-0.4468028247725895,0.561784,0.2361858812482865,True,0.561785,3.548502,1.175233,0.073226,0.302147,2,False,False,0.56640625
7,nine_circle,692,outputs/multi_batch/batch_7/nine_circle/sample_0692/iteration_00085.png,-0.4434251907390961,-0.440755303745271,0.558909,0.4052110173395797,True,0.558909,3.02255,1.213658,0.148857,0.291525,2,False,False,0.56591796875
7,nine_circle,693,outputs/multi_batch/batch_7/nine_circle/sample_0693/iteration_00150.png,-0.4701937922460182,-0.4718019402023718,0.587095,0.338670600234586,True,0.587095,3.173699,1.096107,0.083898,0.342184,2,False,False,0.581298828125
7,nine_circle,696,outputs/multi_batch/batch_7/nine_circle/sample_0696/iteration_00150.png,-0.4000349003066812,-0.4001173932397423,0.581328,0.5089764268291275,True,0.581329,3.459802,1.196785,0.131425,0.2924,2,False,False,0.58642578125
7,nine_circle,698,outputs/multi_batch/batch_7/nine_circle/sample_0698/iteration_00150.png,-0.3537449072630448,-0.3522996602039787,0.546654,0.3941926062885058,True,0.546653,2.97936,1.244109,0.135509,0.38157,2,False,False,0.55615234375
7,nine_circle,702,outputs/multi_batch/batch_7/nine_circle/sample_0702/iteration_00150.png,-0.4547139906977618,-0.4451181980289461,0.568496,0.3314691036834353,True,0.568495,3.043526,1.057144,0.103627,0.384165,2,False,False,0.5673828125
7,nine_circle,703,outputs/multi_batch/batch_7/nine_circle/sample_0703/iteration_00150.png,-0.4028945944388097,-0.4026394225466506,0.516416,0.2829935585246534,True,0.516417,2.658082,1.120026,0.143101,0.385004,2,False,False,0.51904296875
7,nine_circle,704,outputs/multi_batch/batch_7/nine_circle/sample_0704/iteration_00106.png,-0.2978669584736705,-0.2980340693943897,0.521374,0.4613397925055642,True,0.521373,3.407524,1.242649,0.153404,0.363562,2,False,False,0.537109375
7,nine_circle,705,outputs/multi_batch/batch_7/nine_circle/sample_0705/iteration_00150.png,-0.4102441786008593,-0.4432117601657991,0.508795,0.4229886389696236,True,0.508795,3.314907,1.211154,0.123956,0.360573,2,False,False,0.50390625
7,nine_circle,708,outputs/multi_batch/batch_7/nine_circle/sample_0708/iteration_00150.png,-0.3034205678827655,-0.3023042935920324,0.565183,0.4694481763429958,True,0.565183,3.05632,1.091952,0.101325,0.322092,2,False,False,0.567626953125
7,nine_circle,714,outputs/multi_batch/batch_7/nine_circle/sample_0714/iteration_00150.png,-0.379367544548597,-0.3593040614714218,0.50677,0.9542842086056424,True,0.50677,2.826448,1.070349,0.106221,0.349458,3,False,False,0.51611328125
7,nine_circle,718,outputs/multi_batch/batch_7/nine_circle/sample_0718/iteration_00150.png,-0.4426693915431144,-0.4500743642971603,0.548073,0.3228796282485747,True,0.548073,3.612718,1.127263,0.108183,0.311392,2,False,False,0.549560546875
7,nine_circle,719,outputs/multi_batch/batch_7/nine_circle/sample_0719/iteration_00090.png,-0.4382351302480397,-0.4377228836677637,0.576992,0.2675212965341701,True,0.576991,2.933341,1.170166,0.114974,0.377376,2,False,False,0.582275390625
7,nine_circle,724,outputs/multi_batch/batch_7/nine_circle/sample_0724/iteration_00150.png,-0.3740518455419208,-0.3865277160598475,0.541207,0.4630133896994668,True,0.541206,3.535787,1.133624,0.13353,0.382524,3,False,False,0.5498046875
7,nine_circle,725,outputs/multi_batch/batch_7/nine_circle/sample_0725/iteration_00150.png,-0.3640890299263477,-0.3574782393714877,0.539291,0.4091907347770176,True,0.53929,3.08233,1.136396,0.152383,0.313643,2,False,False,0.538818359375
7,nine_circle,728,outputs/multi_batch/batch_7/nine_circle/sample_0728/iteration_00150.png,-0.4372609297046154,-0.4357390211392941,0.55829,0.1122080614541638,True,0.55829,2.713142,1.10423,0.105354,0.32515,2,False,False,0.5595703125
7,nine_circle,729,outputs/multi_batch/batch_7/nine_circle/sample_0729/iteration_00150.png,-0.4608098194703957,-0.4509432010917035,0.529511,0.2608225634452574,True,0.52951,2.558322,1.232281,0.09888,0.380802,2,False,False,0.527099609375
7,nine_circle,731,outputs/multi_batch/batch_7/nine_circle/sample_0731/iteration_00099.png,-0.366962735832797,-0.3561300221839819,0.585563,0.4439955532602215,True,0.585563,3.400754,1.102938,0.145728,0.289909,4,False,False,0.583740234375
7,nine_circle,732,outputs/multi_batch/batch_7/nine_circle/sample_0732/iteration_00150.png,-0.4812919659518951,-0.4879616762006035,0.543887,0.2183108666869812,True,0.543887,3.519232,1.189898,0.136788,0.285055,2,False,False,0.5458984375
7,nine_circle,733,outputs/multi_batch/batch_7/nine_circle/sample_0733/iteration_00150.png,-0.4795479449815895,-0.4621441443012887,0.566002,0.1745105767546394,True,0.566003,3.121446,1.115158,0.12855,0.330763,2,False,False,0.5595703125
7,nine_circle,736,outputs/multi_batch/batch_7/nine_circle/sample_0736/iteration_00150.png,-0.4584158279561753,-0.4910790170286919,0.590926,0.4624435391968,True,0.590926,2.593348,1.218193,0.102103,0.303379,8,False,False,0.58203125
7,nine_circle,740,outputs/multi_batch/batch_7/nine_circle/sample_0740/iteration_00150.png,-0.2639081978970187,-0.2662831716197,0.525343,0.5595582547620606,True,0.525344,2.694942,1.17825,0.122573,0.369016,3,False,False,0.526123046875
7,nine_circle,741,outputs/multi_batch/batch_7/nine_circle/sample_0741/iteration_00150.png,-0.4287458857765546,-0.4252352689156038,0.532412,0.3213547298956717,True,0.532412,3.696075,1.08642,0.089309,0.33454,3,False,False,0.53466796875
7,nine_circle,743,outputs/multi_batch/batch_7/nine_circle/sample_0743/iteration_00150.png,-0.4808670520754266,-0.4947130430535746,0.589305,0.2619909879047848,True,0.589305,2.539161,1.065951,0.094771,0.308553,5,False,False,0.59521484375
7,nine_circle,745,outputs/multi_batch/batch_7/nine_circle/sample_0745/iteration_00150.png,-0.4329709529695134,-0.4338512513832347,0.505647,0.2877455253901397,True,0.505646,3.132781,1.158283,0.076283,0.299536,2,False,False,0.509033203125
7,nine_circle,746,outputs/multi_batch/batch_7/nine_circle/sample_0746/iteration_00150.png,-0.3779588587239793,-0.4096708627956466,0.523953,0.5072067206607028,True,0.523953,3.445776,1.146208,0.090911,0.337436,2,False,False,0.531982421875
7,nine_circle,750,outputs/multi_batch/batch_7/nine_circle/sample_0750/iteration_00150.png,-0.4351063405667643,-0.4578524126205493,0.572421,0.2588372413398089,True,0.57242,3.623525,1.205738,0.083056,0.327523,2,False,False,0.57470703125
7,nine_circle,751,outputs/multi_batch/batch_7/nine_circle/sample_0751/iteration_00044.png,-0.4475197782387622,-0.4475202521535365,0.581498,0.2620264295264959,True,0.581499,2.800061,1.23949,0.12945,0.304918,4,False,False,0.583740234375
7,nine_circle,757,outputs/multi_batch/batch_7/nine_circle/sample_0757/iteration_00150.png,-0.3735936217737843,-0.3747382662641833,0.511459,0.3608405499122745,True,0.511459,3.240861,1.184802,0.119449,0.314843,2,False,False,0.510009765625
7,nine_circle,758,outputs/multi_batch/batch_7/nine_circle/sample_0758/iteration_00150.png,-0.4037970484974912,-0.4173463755319461,0.583024,0.3448562471694166,True,0.583024,3.671908,1.25002,0.134305,0.294259,2,False,False,0.587158203125
7,nine_circle,761,outputs/multi_batch/batch_7/nine_circle/sample_0761/iteration_00118.png,-0.3908662062020835,-0.4208104227370808,0.568969,0.2662813240234546,True,0.568969,3.492636,1.281351,0.124473,0.379249,2,False,False,0.572509765625
7,nine_circle,762,outputs/multi_batch/batch_7/nine_circle/sample_0762/iteration_00129.png,-0.4011431673565769,-0.3976001286764437,0.559915,0.2053800345175138,True,0.559916,2.578961,1.191946,0.108615,0.321021,2,False,False,0.556884765625
7,nine_circle,765,outputs/multi_batch/batch_7/nine_circle/sample_0765/iteration_00150.png,-0.4585416944815733,-0.4633729710367157,0.518174,0.3517175716453876,True,0.518174,3.114376,1.110236,0.152169,0.378369,2,False,False,0.523681640625
7,small_square_cross,864,outputs/multi_batch/batch_7/small_square_cross/sample_0864/iteration_00150.png,-0.0868140823733218,-0.0590640639110789,0.429226,1.501130000701091,True,0.536207,3.199692,1.128575,0.111923,0.330112,6,False,False,0.425048828125
7,small_square_cross,868,outputs/multi_batch/batch_7/small_square_cross/sample_0868/iteration_00150.png,-0.4466672037513163,-0.4374331527578418,0.576545,0.6468908778726102,True,0.576567,3.406986,1.257147,0.129842,0.300135,4,False,False,0.580078125
7,small_square_cross,872,outputs/multi_batch/batch_7/small_square_cross/sample_0872/iteration_00150.png,-0.2509508799888304,-0.2461945086638669,0.53932,0.7589718767854552,True,0.539319,2.610328,1.181842,0.109682,0.360989,2,False,False,0.54052734375
7,small_square_cross,875,outputs/multi_batch/batch_7/small_square_cross/sample_0875/iteration_00150.png,-0.2138538872002332,-0.2262946738533169,0.572691,0.8046332946363244,True,0.573804,3.472592,1.16446,0.137656,0.291262,2,False,False,0.575927734375
7,small_square_cross,878,outputs/multi_batch/batch_7/small_square_cross/sample_0878/iteration_00150.png,-0.3825020909220256,-0.3815106650537088,0.505097,0.6917152819284429,True,0.505097,2.900675,1.187366,0.118094,0.288141,2,False,False,0.518798828125
7,small_square_cross,879,outputs/multi_batch/batch_7/small_square_cross/sample_0879/iteration_00150.png,-0.2544313584006146,-0.2563163755003316,0.590762,0.6876133991037545,True,0.590761,2.830822,1.232215,0.140311,0.383199,3,False,False,0.596435546875
7,small_square_cross,887,outputs/multi_batch/batch_7/small_square_cross/sample_0887/iteration_00150.png,-0.156255775540209,-0.2089615923385754,0.526466,0.8482581765105599,True,0.526465,2.84291,1.14509,0.148727,0.342697,2,False,False,0.5146484375
7,small_square_cross,890,outputs/multi_batch/batch_7/small_square_cross/sample_0890/iteration_00150.png,-0.5601168710472441,-0.5893149235551376,0.53028,1.512022964503938,True,0.549693,3.48991,1.105015,0.139276,0.33322,9,False,False,0.531982421875
7,small_square_cross,894,outputs/multi_batch/batch_7/small_square_cross/sample_0894/iteration_00150.png,-0.2490514907386666,-0.2590175225992234,0.519994,0.701702562400267,True,0.524385,3.719687,1.122901,0.115092,0.308019,5,False,False,0.515380859375
7,small_square_cross,895,outputs/multi_batch/batch_7/small_square_cross/sample_0895/iteration_00150.png,-0.3181608272624139,-0.3111325118921029,0.576287,0.7041090404088761,True,0.580352,3.519482,1.201324,0.147109,0.306074,4,False,False,0.582763671875
7,small_square_cross,896,outputs/multi_batch/batch_7/small_square_cross/sample_0896/iteration_00150.png,0.0628316982964822,0.0629083183124186,0.532494,1.086382374278281,True,0.561757,3.04938,1.25368,0.140976,0.332389,6,False,False,0.525146484375
7,small_square_cross,900,outputs/multi_batch/batch_7/small_square_cross/sample_0900/iteration_00150.png,-0.4768707494161218,-0.478166810318341,0.531006,0.5524641465498188,True,0.531007,2.653325,1.191757,0.143962,0.324645,2,False,False,0.52880859375
7,small_square_cross,901,outputs/multi_batch/batch_7/small_square_cross/sample_0901/iteration_00150.png,-0.3731091781155131,-0.3817031536542237,0.586721,0.3429579435568231,True,0.586721,3.656714,1.068225,0.11927,0.300888,2,False,False,0.594970703125
7,small_square_cross,913,outputs/multi_batch/batch_7/small_square_cross/sample_0913/iteration_00150.png,-0.4559660745799903,-0.4377111656219745,0.585781,0.5381618062215606,True,0.58578,2.961518,1.135586,0.087515,0.331106,2,False,False,0.580322265625
7,small_square_cross,914,outputs/multi_batch/batch_7/small_square_cross/sample_0914/iteration_00150.png,-0.4097674374148494,-0.4267380736243815,0.551968,0.3966660072676785,True,0.551968,2.782714,1.05745,0.098504,0.350408,3,False,False,0.54833984375
7,small_square_cross,915,outputs/multi_batch/batch_7/small_square_cross/sample_0915/iteration_00150.png,-0.4582643270570682,-0.4283426241591253,0.538316,0.5201107646911827,True,0.538317,3.023496,1.183102,0.128775,0.292266,2,False,False,0.530517578125
7,small_square_cross,919,outputs/multi_batch/batch_7/small_square_cross/sample_0919/iteration_00150.png,-0.2632485184508845,-0.2603699637674267,0.580683,0.4930170735583802,True,0.580684,2.598595,1.074835,0.145021,0.328019,3,False,False,0.58544921875
7,small_square_cross,924,outputs/multi_batch/batch_7/small_square_cross/sample_0924/iteration_00150.png,-0.2206325422179369,-0.2209148145706158,0.497794,0.8311066543878283,True,0.497795,3.629453,1.258798,0.107685,0.297696,3,False,False,0.498291015625
7,small_square_cross,925,outputs/multi_batch/batch_7/small_square_cross/sample_0925/iteration_00150.png,-0.4944239828141626,-0.4707102329578013,0.535882,0.5124156602024457,True,0.535881,3.240457,1.075491,0.083263,0.322924,2,False,False,0.529541015625
7,small_square_cross,926,outputs/multi_batch/batch_7/small_square_cross/sample_0926/iteration_00150.png,-0.2763892829090547,-0.2781299632834447,0.521509,0.7538308727591924,True,0.521509,3.400919,1.120352,0.119834,0.33558,2,False,False,0.51806640625
7,small_square_cross,930,outputs/multi_batch/batch_7/small_square_cross/sample_0930/iteration_00150.png,-0.4235140976984358,-0.4099325859793595,0.591983,0.4307937734672654,True,0.591983,3.299518,1.154878,0.152529,0.375257,3,False,False,0.5859375
7,small_square_cross,931,outputs/multi_batch/batch_7/small_square_cross/sample_0931/iteration_00150.png,-0.4290738721086999,-0.4416906540782512,0.537915,0.4743918561185305,True,0.537915,3.127233,1.115318,0.133708,0.357275,3,False,False,0.536865234375
7,small_square_cross,940,outputs/multi_batch/batch_7/small_square_cross/sample_0940/iteration_00150.png,-0.5118495068732876,-0.5092308772673616,0.508499,0.600188502145657,True,0.508499,2.590986,1.137976,0.151003,0.323502,2,False,False,0.51318359375
7,small_square_cross,943,outputs/multi_batch/batch_7/small_square_cross/sample_0943/iteration_00150.png,-0.1812415427437401,-0.2070646893754558,0.53367,1.4597999284759793,True,0.584193,2.883919,1.118213,0.08067,0.29629,4,False,False,0.52783203125
7,small_square_cross,944,outputs/multi_batch/batch_7/small_square_cross/sample_0944/iteration_00150.png,-0.4273611834031214,-0.5129029838960071,0.539222,1.155523385324746,True,0.558942,3.126219,1.178179,0.096154,0.374222,6,False,False,0.53759765625
7,small_square_cross,946,outputs/multi_batch/batch_7/small_square_cross/sample_0946/iteration_00150.png,-0.4671861308397922,-0.4784260837372042,0.557948,0.6129556061678009,True,0.557948,2.804226,1.151132,0.12796,0.3362,2,False,False,0.561767578125
7,small_square_cross,947,outputs/multi_batch/batch_7/small_square_cross/sample_0947/iteration_00150.png,-0.4340811389432556,-0.4163870822196737,0.553478,0.6271658319304798,True,0.553478,3.463148,1.098042,0.084025,0.310579,4,False,False,0.546630859375
7,small_square_cross,949,outputs/multi_batch/batch_7/small_square_cross/sample_0949/iteration_00150.png,0.066265265123359,0.0652496443926653,0.511688,1.1259579242568147,True,0.518293,3.664413,1.082449,0.123588,0.293014,6,False,False,0.513671875
7,small_square_cross,950,outputs/multi_batch/batch_7/small_square_cross/sample_0950/iteration_00150.png,0.0737251517216124,0.0594726019880275,0.540829,1.3325665905389656,True,0.582631,3.271572,1.170912,0.078343,0.337115,4,False,False,0.54296875
7,small_square_cross,951,outputs/multi_batch/batch_7/small_square_cross/sample_0951/iteration_00150.png,-0.0564991864742497,-0.0548192405036548,0.515417,0.9551020609550732,True,0.543341,3.639066,1.11591,0.10906,0.32002,2,False,False,0.517578125
7,square,961,outputs/multi_batch/batch_7/square/sample_0961/iteration_00150.png,-0.3716743478963701,-0.4655856421301751,0.583182,0.9213933428817204,True,0.583183,3.656075,1.115261,0.08571,0.30088,2,False,False,0.587890625
7,square,962,outputs/multi_batch/batch_7/square/sample_0962/iteration_00150.png,-0.3626549968455332,-0.350435216261292,0.526978,0.9050455919826352,True,0.526977,3.196058,1.177441,0.078873,0.364165,2,False,False,0.521484375
7,square,963,outputs/multi_batch/batch_7/square/sample_0963/iteration_00150.png,-0.3243193006435258,-0.2864633708083209,0.530169,1.0588677065517202,True,0.53017,2.978292,1.213203,0.118294,0.368739,3,False,False,0.5263671875
7,square,964,outputs/multi_batch/batch_7/square/sample_0964/iteration_00150.png,-0.337424106023179,-0.3264454567826156,0.507293,0.8485016146777964,True,0.507293,2.965746,1.279317,0.139558,0.315357,2,False,False,0.505126953125
7,square,967,outputs/multi_batch/batch_7/square/sample_0967/iteration_00150.png,-0.400900947902603,-0.3843924738504643,0.578377,0.5931360888763351,True,0.578377,2.787414,1.082067,0.080456,0.290359,3,False,False,0.595703125
7,square,969,outputs/multi_batch/batch_7/square/sample_0969/iteration_00150.png,-0.3530325398796726,-0.3424882573295343,0.425821,1.6904230775984717,True,0.554313,3.536575,1.154886,0.147144,0.375978,5,False,False,0.4248046875
7,square,972,outputs/multi_batch/batch_7/square/sample_0972/iteration_00150.png,-0.1353748464147847,-0.1314037838824404,0.50136,0.6649951701452913,True,0.50136,2.745262,1.088256,0.092603,0.360976,2,False,False,0.51611328125
7,square,975,outputs/multi_batch/batch_7/square/sample_0975/iteration_00150.png,-0.4748660266497452,-0.4767338232100219,0.573967,0.357064238354785,True,0.573968,3.233506,1.131019,0.116948,0.312322,3,False,False,0.577392578125
7,square,976,outputs/multi_batch/batch_7/square/sample_0976/iteration_00150.png,-0.3891636065437478,-0.3771602250420345,0.567891,0.5129497547968277,True,0.567891,3.630901,1.245429,0.149238,0.360727,2,False,False,0.5693359375
7,square,980,outputs/multi_batch/batch_7/square/sample_0980/iteration_00150.png,-0.3045542409737877,-0.2762944582712252,0.53532,0.7652954852601739,True,0.53532,3.529871,1.146207,0.124322,0.352619,2,False,False,0.53662109375
7,square,989,outputs/multi_batch/batch_7/square/sample_0989/iteration_00150.png,-0.029328190583356,-0.0324523411868731,0.538849,1.1133058980099393,True,0.538849,3.358969,1.189661,0.097329,0.374455,2,False,False,0.541015625
7,square,993,outputs/multi_batch/batch_7/square/sample_0993/iteration_00150.png,-0.2926641123430292,-0.2658152669528796,0.555361,0.7471184106411066,True,0.555361,3.102236,1.133831,0.106027,0.304964,2,False,False,0.54541015625
7,square,1005,outputs/multi_batch/batch_7/square/sample_1005/iteration_00150.png,-0.0933599118382845,-0.0811240749928962,0.471116,1.116500213210515,True,0.548489,3.033357,1.137654,0.140603,0.358904,7,False,False,0.46484375
7,square,1006,outputs/multi_batch/batch_7/square/sample_1006/iteration_00150.png,-0.3967512391957888,-0.3757107971745294,0.505322,0.5695948464263365,True,0.505321,3.314717,1.21036,0.122939,0.34713,2,False,False,0.511962890625
7,square,1007,outputs/multi_batch/batch_7/square/sample_1007/iteration_00150.png,-0.3598764278046834,-0.3391977872199679,0.565806,0.961391802562758,True,0.576788,2.712946,1.215482,0.147818,0.390065,4,False,False,0.564208984375
7,square,1013,outputs/multi_batch/batch_7/square/sample_1013/iteration_00150.png,-0.3848641039238348,-0.3879800083479027,0.544119,0.6112658711589174,True,0.544119,3.446474,1.22864,0.087598,0.374177,2,False,False,0.533203125
7,square,1018,outputs/multi_batch/batch_7/square/sample_1018/iteration_00150.png,-0.2789922622833549,-0.2228685022489313,0.55869,0.7447716007261557,True,0.55869,3.208884,1.183425,0.083755,0.32979,3,False,False,0.55322265625
7,square,1019,outputs/multi_batch/batch_7/square/sample_1019/iteration_00150.png,-0.3465464324543601,-0.346544630789288,0.584949,0.5335142111771857,True,0.58811,2.839242,1.203389,0.14188,0.299991,3,False,False,0.589599609375
7,square,1020,outputs/multi_batch/batch_7/square/sample_1020/iteration_00150.png,-0.4393562995790793,-0.432604755877831,0.523533,1.0465291707370084,True,0.523532,2.751197,1.26179,0.086511,0.381462,2,False,False,0.512451171875
7,square,1025,outputs/multi_batch/batch_7/square/sample_1025/iteration_00150.png,-0.1297801351993529,-0.1518736222868099,0.477202,1.5797353031515695,True,0.509916,2.768506,1.116892,0.103746,0.36537,4,False,False,0.476318359375
7,square,1030,outputs/multi_batch/batch_7/square/sample_1030/iteration_00150.png,-0.4398450533081395,-0.4514255635940176,0.542848,0.6403834385762501,True,0.542848,3.434284,1.259377,0.089172,0.32457,2,False,False,0.5419921875
7,square,1034,outputs/multi_batch/batch_7/square/sample_1034/iteration_00150.png,-0.536373608249362,-0.534090009129385,0.588474,0.567827134208356,True,0.588474,3.560301,1.263456,0.112556,0.320541,2,False,False,0.59423828125
7,square,1036,outputs/multi_batch/batch_7/square/sample_1036/iteration_00150.png,-0.0833572698360446,-0.0828294246179218,0.571642,0.8198210437383369,True,0.571642,3.050813,1.218707,0.104331,0.294536,2,False,False,0.56494140625
7,square,1038,outputs/multi_batch/batch_7/square/sample_1038/iteration_00150.png,-0.172921765786052,-0.1363469856820519,0.520018,0.7859501150599626,True,0.520019,3.160918,1.240192,0.120893,0.292892,2,False,False,0.526123046875
7,square,1042,outputs/multi_batch/batch_7/square/sample_1042/iteration_00150.png,-0.3381904492146868,-0.3458909250665566,0.499215,0.6175199237208198,True,0.499214,2.824323,1.28118,0.122472,0.353272,3,False,False,0.497802734375
7,square,1043,outputs/multi_batch/batch_7/square/sample_1043/iteration_00150.png,-0.2096661232120868,-0.223359060174294,0.499935,0.9794102227203058,True,0.499935,2.899567,1.156513,0.144488,0.338001,2,False,False,0.4921875
7,square,1048,outputs/multi_batch/batch_7/square/sample_1048/iteration_00150.png,-0.2945093681921903,-0.3511550463480187,0.48137,1.5396320330035933,True,0.576363,3.167827,1.072908,0.099668,0.367088,9,False,False,0.479248046875
