batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac,n_iters,max_iter,hit_cap,osc_score,osc_unstable
3,grid_circular_voids,104,outputs/multi_batch/batch_3/grid_circular_voids/sample_0104/iteration_00139.png,-0.3326168403798375,-0.3271834502326731,0.506696,0.474210848045848,True,0.506695,2.160381,1.769567,0.153974,0.259968,2,False,False,0.499755859375,139,150,False,0.0019160821867528351,False
3,grid_circular_voids,105,outputs/multi_batch/batch_3/grid_circular_voids/sample_0105/iteration_00150.png,-0.002670610237826,-0.0065392605461136,0.39271,1.9617852054795253,True,0.608592,4.596521,1.00785,0.127494,0.482661,13,False,False,0.397705078125,150,150,True,3.113641437820942,True
3,grid_circular_voids,107,outputs/multi_batch/batch_3/grid_circular_voids/sample_0107/iteration_00132.png,-0.3629775629747289,-0.3509087638062452,0.569424,0.5433794521423901,True,0.569424,4.24258,1.453454,0.232857,0.44978,2,False,False,0.57470703125,132,150,False,0.001650041127275068,False
3,grid_circular_voids,108,outputs/multi_batch/batch_3/grid_circular_voids/sample_0108/iteration_00150.png,-0.4309869646127482,-0.4313188950239527,0.514276,0.2262022296452739,True,0.514277,2.785888,1.330226,0.205191,0.405974,2,False,False,0.51611328125,150,150,True,0.0052038930319130055,False
3,grid_circular_voids,113,outputs/multi_batch/batch_3/grid_circular_voids/sample_0113/iteration_00150.png,-0.311865937540798,-0.3076958961940742,0.550081,0.5737961810647623,True,0.550081,4.997947,1.797762,0.102493,0.390221,2,False,False,0.559814453125,150,150,True,0.005765053547183152,False
3,grid_circular_voids,114,outputs/multi_batch/batch_3/grid_circular_voids/sample_0114/iteration_00150.png,-0.3468370494589674,-0.327357350786354,0.487353,0.5264945319907662,True,0.487353,2.90387,1.410604,0.084499,0.500033,3,False,False,0.48779296875,150,150,True,0.0011163045485957852,False
3,grid_circular_voids,117,outputs/multi_batch/batch_3/grid_circular_voids/sample_0117/iteration_00150.png,-0.3645617315317555,-0.3836806862371813,0.478948,0.6008289440856193,True,0.478948,4.079496,1.299834,0.050397,0.543257,2,False,False,0.485595703125,150,150,True,0.0032678364498531583,False
3,grid_circular_voids,118,outputs/multi_batch/batch_3/grid_circular_voids/sample_0118/iteration_00141.png,-0.2499705720548433,-0.2534188451374066,0.541676,0.4602676112348312,True,0.541675,2.041072,2.483126,0.13719,0.354031,2,False,False,0.550048828125,141,150,False,0.0052472967477492785,False
3,nine_circle,120,outputs/multi_batch/batch_3/nine_circle/sample_0120/iteration_00150.png,-0.4865025689872286,-0.486502569018289,0.564892,0.4727648272157979,True,0.581848,4.72052,1.101267,0.168378,0.547754,4,False,False,0.560546875,150,150,True,0.015585027706371416,False
3,nine_circle,121,outputs/multi_batch/batch_3/nine_circle/sample_0121/iteration_00150.png,-0.3279516855088795,-0.3188327988669888,0.549942,0.3826344540972223,True,0.549941,2.139799,2.331834,0.056135,0.313228,2,False,False,0.55712890625,150,150,True,0.013262646153488194,False
3,nine_circle,122,outputs/multi_batch/batch_3/nine_circle/sample_0122/iteration_00150.png,-0.3140479083143918,-0.3252846369040735,0.461088,0.6192208102752536,True,0.461089,3.815586,1.482336,0.137224,0.413433,2,False,False,0.464599609375,150,150,True,0.002329409991233017,False
3,nine_circle,123,outputs/multi_batch/batch_3/nine_circle/sample_0123/iteration_00150.png,0.0854546722655323,0.0854546722655674,0.678574,1.331781152594345,True,0.678574,3.419676,1.939452,0.249979,0.325694,1,True,False,0.720947265625,150,150,True,1.7437346410747727,True
3,nine_circle,124,outputs/multi_batch/batch_3/nine_circle/sample_0124/iteration_00150.png,-0.3005468868937512,-0.3005468868939028,0.63948,0.506059133854542,True,0.664072,4.163493,2.212926,0.205617,0.38584,2,False,False,0.645263671875,150,150,True,0.00632075503082204,False
3,nine_circle,125,outputs/multi_batch/batch_3/nine_circle/sample_0125/iteration_00150.png,-0.3916176678947131,-0.392819234437345,0.507006,0.5950289227097842,True,0.507007,3.070316,1.357544,0.118299,0.465678,2,False,False,0.5078125,150,150,True,0.005331520752459469,False
3,nine_circle,127,outputs/multi_batch/batch_3/nine_circle/sample_0127/iteration_00150.png,-0.198847650499936,-0.1988476505000612,0.619585,0.6766206153104463,True,0.627954,2.487693,1.738938,0.186961,0.490713,2,False,False,0.621337890625,150,150,True,0.012476224810730902,False
3,nine_circle,128,outputs/multi_batch/batch_3/nine_circle/sample_0128/iteration_00130.png,-0.3014247510902902,-0.3046993694373511,0.564839,0.535448949358144,True,0.56484,3.64283,1.851134,0.191367,0.442446,2,False,False,0.5712890625,130,150,False,0.0014564012226488132,False
3,nine_circle,130,outputs/multi_batch/batch_3/nine_circle/sample_0130/iteration_00150.png,-0.2870903894492973,-0.2870903894495002,0.67915,0.6911919460317992,True,0.693901,4.987941,2.232561,0.110011,0.49534,2,False,False,0.69091796875,150,150,True,0.005227275100143048,False
3,nine_circle,137,outputs/multi_batch/batch_3/nine_circle/sample_0137/iteration_00150.png,-0.2922604459716552,-0.2887882410919041,0.450741,0.6840732481328816,True,0.450741,2.778867,1.919776,0.063252,0.48369,2,False,False,0.451904296875,150,150,True,0.003844278060114525,False
3,nine_circle,138,outputs/multi_batch/batch_3/nine_circle/sample_0138/iteration_00150.png,-0.4053957284365374,-0.4036793614956925,0.557231,0.4589899003243243,True,0.557232,4.478034,1.268907,0.14417,0.392862,2,False,False,0.564453125,150,150,True,0.04384524205960248,False
3,nine_circle,139,outputs/multi_batch/batch_3/nine_circle/sample_0139/iteration_00150.png,-0.2425255766006976,-0.2425255765159765,0.587312,0.5095547649940362,True,0.587313,2.571204,2.311776,0.231903,0.458638,2,False,False,0.600830078125,150,150,True,0.002014131806429563,False
3,nine_circle,141,outputs/multi_batch/batch_3/nine_circle/sample_0141/iteration_00150.png,-0.4017971279264782,-0.4081020710216017,0.540777,0.2738849830087692,True,0.540777,2.220368,1.390758,0.100198,0.337404,2,False,False,0.544677734375,150,150,True,0.010348043390178025,False
3,nine_circle,143,outputs/multi_batch/batch_3/nine_circle/sample_0143/iteration_00150.png,-0.4657254495279934,-0.4657254495398428,0.653785,0.2955472016007726,True,0.653785,3.125309,1.009739,0.194054,0.324956,2,False,False,0.654052734375,150,150,True,0.02715248543075766,False
3,nine_circle,149,outputs/multi_batch/batch_3/nine_circle/sample_0149/iteration_00144.png,-0.345202029565628,-0.3491255846455362,0.620347,0.3322470902503973,True,0.620347,3.392724,2.140988,0.127509,0.269593,2,False,False,0.626953125,144,150,False,0.0013321406676971902,False
3,nine_circle,151,outputs/multi_batch/batch_3/nine_circle/sample_0151/iteration_00081.png,-0.2729227928657275,-0.2887897467006782,0.483411,0.5918719620835071,True,0.483412,2.047618,1.7596,0.171163,0.369365,2,False,False,0.488525390625,81,150,False,0.006435025289612795,False
3,nine_circle,152,outputs/multi_batch/batch_3/nine_circle/sample_0152/iteration_00074.png,-0.2967841746926759,-0.2979063288186192,0.625017,0.4876428203789307,True,0.625017,3.869769,2.247985,0.172355,0.317652,2,False,False,0.636474609375,74,150,False,0.01236246546636224,False
3,nine_circle,155,outputs/multi_batch/batch_3/nine_circle/sample_0155/iteration_00150.png,0.0027168777705317,0.0027168777705331,0.639711,1.1764241739647108,True,0.667025,2.170579,1.596933,0.241316,0.40846,5,False,False,0.6328125,150,150,True,1.8540636042402827,True
3,nine_circle,158,outputs/multi_batch/batch_3/nine_circle/sample_0158/iteration_00150.png,-0.3641998532110922,-0.4273009469807808,0.54702,0.4353360119226861,True,0.547019,4.226453,1.431702,0.09065,0.47635,2,False,False,0.542724609375,150,150,True,0.002112391270755468,False
3,nine_circle,160,outputs/multi_batch/batch_3/nine_circle/sample_0160/iteration_00126.png,-0.3787315011937422,-0.390832069422263,0.514133,0.786798349264133,True,0.514134,4.948512,1.497858,0.199928,0.366708,3,False,False,0.5263671875,126,150,False,0.0012555205396053697,False
3,nine_circle,161,outputs/multi_batch/batch_3/nine_circle/sample_0161/iteration_00129.png,-0.2972565184051071,-0.2973523189615279,0.607202,0.4634169503913968,True,0.607203,2.28493,1.978227,0.087269,0.447415,2,False,False,0.61767578125,129,150,False,0.006498165848375928,False
3,nine_circle,163,outputs/multi_batch/batch_3/nine_circle/sample_0163/iteration_00052.png,-0.2057366082423093,-0.2057307093644732,0.493581,0.747265126546919,True,0.493581,3.249185,2.347167,0.218431,0.509085,2,False,False,0.50048828125,52,150,False,0.00399011961158312,False
3,nine_circle,164,outputs/multi_batch/batch_3/nine_circle/sample_0164/iteration_00150.png,-0.2759928121538597,-0.2640886642641055,0.47891,0.7122260703856609,True,0.47891,4.005538,1.812951,0.237006,0.529387,2,False,False,0.48193359375,150,150,True,0.024408626735632377,False
3,nine_circle,166,outputs/multi_batch/batch_3/nine_circle/sample_0166/iteration_00150.png,-0.3144240910475616,-0.3253026332364078,0.592346,0.5247150642015482,True,0.592346,4.553731,2.181571,0.068352,0.431691,2,False,False,0.595458984375,150,150,True,0.003264054206160994,False
3,nine_circle,169,outputs/multi_batch/batch_3/nine_circle/sample_0169/iteration_00150.png,-0.3571240630530073,-0.3406145443970016,0.501722,0.4407099864131026,True,0.501722,2.631235,1.52324,0.07182,0.250906,2,False,False,0.51171875,150,150,True,0.003186423212017935,False
3,nine_circle,170,outputs/multi_batch/batch_3/nine_circle/sample_0170/iteration_00132.png,-0.2475856389197806,-0.2251999812906711,0.53787,0.7858748941725704,True,0.53787,3.932057,2.361243,0.140292,0.472982,2,False,False,0.548583984375,132,150,False,0.0013001524760860098,False
3,nine_circle,171,outputs/multi_batch/batch_3/nine_circle/sample_0171/iteration_00150.png,-0.4383533197556918,-0.4383540237261896,0.630356,0.350434320057834,True,0.630355,2.833002,1.154295,0.227974,0.38787,2,False,False,0.628173828125,150,150,True,0.004591651301552665,False
3,nine_circle,172,outputs/multi_batch/batch_3/nine_circle/sample_0172/iteration_00150.png,-0.3253314040595433,-0.3062778198985006,0.58436,0.4520813513054149,True,0.584361,3.578292,1.685582,0.221118,0.333035,2,False,False,0.591552734375,150,150,True,0.035451527168182846,False
3,nine_circle,173,outputs/multi_batch/batch_3/nine_circle/sample_0173/iteration_00150.png,-0.329573693012804,-0.3379198757533276,0.552296,0.5502215676609732,True,0.552296,3.18822,1.791138,0.108873,0.4155,2,False,False,0.560791015625,150,150,True,0.004531884830023862,False
3,nine_circle,177,outputs/multi_batch/batch_3/nine_circle/sample_0177/iteration_00110.png,-0.2715240883282507,-0.2741559252782907,0.643777,0.4624413085767946,True,0.643777,2.958514,2.273094,0.094216,0.356532,2,False,False,0.6484375,110,150,False,0.00016511934551080576,False
3,nine_circle,179,outputs/multi_batch/batch_3/nine_circle/sample_0179/iteration_00125.png,-0.3301076794628413,-0.3212981914687717,0.522466,0.4730793873731045,True,0.522467,2.410326,1.904535,0.200572,0.305718,2,False,False,0.53173828125,125,150,False,0.0012238441094569567,False
3,nine_circle,181,outputs/multi_batch/batch_3/nine_circle/sample_0181/iteration_00150.png,-0.2628182126690586,-0.2628182126691181,0.58532,0.5802098311052576,True,0.60074,2.01701,1.041374,0.131392,0.502063,1,True,False,0.579833984375,150,150,True,0.16140178397697824,True
3,nine_circle,183,outputs/multi_batch/batch_3/nine_circle/sample_0183/iteration_00060.png,-0.3505083489945517,-0.3667160726089389,0.471493,0.4982385162075504,True,0.471493,3.356225,1.398949,0.162542,0.440375,2,False,False,0.46826171875,60,150,False,0.03673988360239649,False
3,nine_circle,184,outputs/multi_batch/batch_3/nine_circle/sample_0184/iteration_00150.png,-0.3290783171639945,-0.3065078959304835,0.529235,1.0902180519540177,True,0.529235,4.240967,2.120542,0.164553,0.354885,3,False,False,0.53173828125,150,150,True,0.17386920038528886,True
3,nine_circle,186,outputs/multi_batch/batch_3/nine_circle/sample_0186/iteration_00150.png,-0.3166461547184613,-0.2981539842616719,0.601184,0.8943957308810789,True,0.666289,4.413426,2.477405,0.133215,0.302603,2,False,False,0.608642578125,150,150,True,0.009323246007275002,False
3,nine_circle,188,outputs/multi_batch/batch_3/nine_circle/sample_0188/iteration_00150.png,0.0647644145213575,0.0654163977352502,0.386557,1.185241365039749,True,0.462779,4.806742,1.571033,0.201632,0.499021,3,False,False,0.38037109375,150,150,True,0.0,False
3,nine_circle,191,outputs/multi_batch/batch_3/nine_circle/sample_0191/iteration_00150.png,-0.3078910080175299,-0.2920312656335564,0.543849,0.6754409593329824,True,0.543849,3.482505,2.221175,0.183136,0.37538,2,False,False,0.556396484375,150,150,True,0.005214339303535923,False
3,nine_circle,196,outputs/multi_batch/batch_3/nine_circle/sample_0196/iteration_00150.png,-0.0767818630578741,-0.0767818630578944,0.674678,0.9657238961973584,True,0.699566,3.635713,2.321247,0.226086,0.416785,4,False,False,0.68408203125,150,150,True,0.5888990684215777,True
3,nine_circle,197,outputs/multi_batch/batch_3/nine_circle/sample_0197/iteration_00150.png,-0.4014659952324667,-0.4297978761977158,0.480134,0.3413702428585194,True,0.480134,3.223141,1.114143,0.138475,0.331681,2,False,False,0.479736328125,150,150,True,0.002964184512646124,False
3,nine_circle,198,outputs/multi_batch/batch_3/nine_circle/sample_0198/iteration_00135.png,-0.3380890676453699,-0.3474749271144838,0.563127,0.495028015754295,True,0.563127,4.922182,1.951596,0.069728,0.544366,2,False,False,0.57275390625,135,150,False,0.006361518484178045,False
3,nine_circle,199,outputs/multi_batch/batch_3/nine_circle/sample_0199/iteration_00150.png,-0.4004338570318322,-0.4011206696690273,0.593075,0.2570738801489899,True,0.593075,2.311615,1.471016,0.157119,0.307204,2,False,False,0.598388671875,150,150,True,0.021430141582853612,False
3,nine_circle,200,outputs/multi_batch/batch_3/nine_circle/sample_0200/iteration_00150.png,-0.3041061221073162,-0.2748862616641055,0.504411,1.0775326989730534,True,0.504412,4.890217,2.128116,0.154334,0.450531,3,False,False,0.50341796875,150,150,True,0.00711039846488994,False
3,nine_circle,202,outputs/multi_batch/batch_3/nine_circle/sample_0202/iteration_00103.png,-0.3321875009165821,-0.3433652750810374,0.633525,0.4440048599017451,True,0.633525,3.551703,1.770917,0.148191,0.51073,2,False,False,0.637451171875,103,150,False,0.001988828611492683,False
3,nine_circle,203,outputs/multi_batch/batch_3/nine_circle/sample_0203/iteration_00106.png,-0.3373819128536323,-0.3392128781702683,0.538606,0.485089383538671,True,0.538606,3.214453,1.665525,0.235899,0.275326,2,False,False,0.54443359375,106,150,False,0.002034469644177446,False
3,nine_circle,204,outputs/multi_batch/batch_3/nine_circle/sample_0204/iteration_00087.png,-0.4037387135033289,-0.437654989839034,0.554986,0.3022862795627313,True,0.554986,3.946473,1.180221,0.216584,0.295563,2,False,False,0.552490234375,87,150,False,0.004839987656174665,False
3,nine_circle,208,outputs/multi_batch/batch_3/nine_circle/sample_0208/iteration_00150.png,-0.4045105891173755,-0.4045105891175619,0.615789,0.3133057369859803,True,0.642553,3.719327,1.377996,0.180449,0.532657,2,False,False,0.6220703125,150,150,True,0.023967517575098143,False
3,nine_circle,210,outputs/multi_batch/batch_3/nine_circle/sample_0210/iteration_00150.png,-0.3324252513059499,-0.292185593461585,0.510017,1.0207669519829634,True,0.521738,4.630859,1.021127,0.124104,0.405057,6,False,False,0.515869140625,150,150,True,0.0016040468753466919,False
3,nine_circle,211,outputs/multi_batch/batch_3/nine_circle/sample_0211/iteration_00150.png,-0.0549170542457568,-0.0549170542458114,0.54899,1.0276599331297278,True,0.614186,2.043425,2.415767,0.211348,0.343391,4,False,False,0.550537109375,150,150,True,0.10651823806967481,False
3,nine_circle,212,outputs/multi_batch/batch_3/nine_circle/sample_0212/iteration_00150.png,-0.3512529819534148,-0.3534259718992812,0.599514,0.4837830571392896,True,0.599515,4.274164,1.930429,0.242429,0.396249,2,False,False,0.611328125,150,150,True,0.026312050226505665,False
3,nine_circle,215,outputs/multi_batch/batch_3/nine_circle/sample_0215/iteration_00150.png,-0.2535768573457088,-0.2535768573460371,0.643291,0.6220882982342448,True,0.688367,2.973216,1.280293,0.173585,0.477702,3,False,False,0.638671875,150,150,True,0.005038790063474686,False
3,nine_circle,216,outputs/multi_batch/batch_3/nine_circle/sample_0216/iteration_00150.png,-0.3101184737395824,-0.3128908683212819,0.548723,0.5893180866506289,True,0.548724,4.350421,1.717958,0.170104,0.435372,2,False,False,0.5546875,150,150,True,0.0008033261558819958,False
3,nine_circle,217,outputs/multi_batch/batch_3/nine_circle/sample_0217/iteration_00150.png,-0.3777278704887417,-0.3521551477233142,0.579159,0.2795945062249892,True,0.579159,2.508067,1.800098,0.057738,0.350553,2,False,False,0.586181640625,150,150,True,0.010269465473659596,False
3,nine_circle,223,outputs/multi_batch/batch_3/nine_circle/sample_0223/iteration_00150.png,-0.2153575508603882,-0.2140727354596336,0.532204,0.7016882171771026,True,0.532203,2.107427,1.128101,0.176131,0.453111,2,False,False,0.537353515625,150,150,True,0.0012794664116971845,False
