sample_id,objective,seed,batch,volfrac,move,rmin,penal,void_size_frac,rotation_deg,beta,beta_second,best_obj_value,poisson_ratio,eigenfreq_1,eigenfreq_2,compliance,volume_fraction_final,n_iter,converged,elapsed_time,topology_path
auxetic_cross_rectangular_023,auxetic,cross_rectangular,phase1,0.225738,0.072546,4.851334,4.353382,0.510622,83.57089,,,10.500696094497615,0.29999999999371374,,,,0.225738,56,True,20.3,./cross_rectangular/auxetic/sample_0023/iteration_00056.png
auxetic_cross_rectangular_024,auxetic,cross_rectangular,phase1,0.340212,0.157397,2.066843,4.898642,0.285611,1.761098,,,25.00283343233727,0.182210936606694,,,,0.340212,32,True,11.76,./cross_rectangular/auxetic/sample_0024/iteration_00032.png
auxetic_cross_rectangular_025,auxetic,cross_rectangular,phase1,0.25739,0.17723,3.585975,4.128307,0.318914,41.989968,,,12.160493805032512,0.2999999350057799,,,,0.257391,63,True,22.6,./cross_rectangular/auxetic/sample_0025/iteration_00063.png
auxetic_cross_rectangular_026,auxetic,cross_rectangular,phase1,0.43775,0.116157,2.427301,1.827246,0.488923,88.351179,,,34.00192512610365,0.0578461805004126,,,,0.437751,70,True,24.12,./cross_rectangular/auxetic/sample_0026/iteration_00070.png
auxetic_cross_rectangular_027,auxetic,cross_rectangular,phase1,0.510158,0.173145,4.444515,1.317007,0.641702,61.545147,,,48.57998230640649,0.26131274932915594,,,,0.510158,150,True,54.55,./cross_rectangular/auxetic/sample_0027/iteration_00150.png
auxetic_cross_rectangular_028,auxetic,cross_rectangular,phase1,0.365463,0.167425,3.470908,1.883768,0.22744,10.915122,,,34.54341249110237,0.2909825283463149,,,,0.365463,109,True,37.79,./cross_rectangular/auxetic/sample_0028/iteration_00109.png
auxetic_cross_rectangular_029,auxetic,cross_rectangular,phase1,0.590683,0.190038,5.45649,1.556407,0.381083,47.252506,,,107.70780797653984,0.279402673967197,,,,0.590683,150,True,47.27,./cross_rectangular/auxetic/sample_0029/iteration_00150.png
auxetic_cross_rectangular_030,auxetic,cross_rectangular,phase1,0.520874,0.18342,4.648114,4.048524,0.60228,56.40901,,,72.70852964277276,0.08313269663461305,,,,0.520873,116,True,39.42,./cross_rectangular/auxetic/sample_0030/iteration_00116.png
auxetic_cross_rectangular_031,auxetic,cross_rectangular,phase1,0.285011,0.258688,1.125321,4.592443,0.540632,51.766253,,,11.109151467163194,0.12080732669470916,,,,0.285011,27,True,8.86,./cross_rectangular/auxetic/sample_0031/iteration_00027.png
auxetic_cross_rectangular_032,auxetic,cross_rectangular,phase1,0.471018,0.154104,1.384672,1.173511,0.614006,14.625788,,,38.36210220942815,0.23890621304961948,,,,0.471018,150,True,51.66,./cross_rectangular/auxetic/sample_0032/iteration_00150.png
auxetic_cross_rectangular_033,auxetic,cross_rectangular,phase1,0.246429,0.185141,3.12226,3.935174,0.304993,6.940984,,,9.128214344566151,0.3000000000681696,,,,0.246429,40,True,10.78,./cross_rectangular/auxetic/sample_0033/iteration_00040.png
auxetic_cross_rectangular_034,auxetic,cross_rectangular,phase1,0.319889,0.281612,3.686818,3.541628,0.578782,22.488606,,,11.423232661352383,0.2999999999945486,,,,0.319889,75,True,25.79,./cross_rectangular/auxetic/sample_0034/iteration_00075.png
auxetic_cross_rectangular_035,auxetic,cross_rectangular,phase1,0.458446,0.260979,4.180022,3.833511,0.632846,7.669829,,,52.90886352186036,0.07151839201406646,,,,0.458445,59,True,21.68,./cross_rectangular/auxetic/sample_0035/iteration_00059.png
auxetic_cross_rectangular_036,auxetic,cross_rectangular,phase1,0.294952,0.128012,4.307244,2.3501,0.566991,40.520549,,,9.673042912894193,0.2875326320530783,,,,0.294952,150,True,53.38,./cross_rectangular/auxetic/sample_0036/iteration_00150.png
auxetic_cross_rectangular_037,auxetic,cross_rectangular,phase1,0.346697,0.210376,4.071355,4.44355,0.629751,27.800644,,,16.04914563728413,0.2999999999641593,,,,0.346696,43,True,9.25,./cross_rectangular/auxetic/sample_0037/iteration_00043.png
auxetic_cross_rectangular_038,auxetic,cross_rectangular,phase1,0.474928,0.142904,5.185966,1.071528,0.320338,65.527123,,,49.54708124372557,0.3752939038955157,,,,0.474928,150,True,51.36,./cross_rectangular/auxetic/sample_0038/iteration_00150.png
auxetic_cross_rectangular_039,auxetic,cross_rectangular,phase1,0.368536,0.196076,5.353262,3.415651,0.459822,5.203541,,,37.989045274593515,0.1862503233745638,,,,0.368536,50,True,11.04,./cross_rectangular/auxetic/sample_0039/iteration_00050.png
auxetic_cross_rectangular_040,auxetic,cross_rectangular,phase1,0.569365,0.112346,2.576736,1.416255,0.58394,36.23807,,,78.94566037179615,0.2137755814662607,,,,0.569365,150,True,51.69,./cross_rectangular/auxetic/sample_0040/iteration_00150.png
auxetic_cross_rectangular_041,auxetic,cross_rectangular,phase1,0.515175,0.287871,1.862582,2.566994,0.333481,18.238517,,,61.31746858231261,0.14304424906462954,,,,0.515175,30,True,6.47,./cross_rectangular/auxetic/sample_0041/iteration_00030.png
auxetic_cross_rectangular_042,auxetic,cross_rectangular,phase1,0.396369,0.20127,2.376334,2.420173,0.341834,86.210499,,,32.3259529473891,0.1828146088721984,,,,0.39637,33,True,11.76,./cross_rectangular/auxetic/sample_0042/iteration_00033.png
auxetic_cross_rectangular_043,auxetic,cross_rectangular,phase1,0.407468,0.250877,1.285383,3.032445,0.426897,87.941031,,,27.73759191460934,0.11005300032164542,,,,0.407467,21,True,7.5,./cross_rectangular/auxetic/sample_0043/iteration_00021.png
auxetic_cross_rectangular_044,auxetic,cross_rectangular,phase1,0.536632,0.099232,4.771528,2.826757,0.268845,80.961934,,,87.40723570076219,0.20386510535641028,,,,0.536632,64,True,23.09,./cross_rectangular/auxetic/sample_0044/iteration_00064.png
auxetic_cross_rectangular_045,auxetic,cross_rectangular,phase1,0.487557,0.102044,4.594662,4.266029,0.213193,64.091465,,,78.14418273957149,0.27632285053555944,,,,0.487556,56,True,21.33,./cross_rectangular/auxetic/sample_0045/iteration_00056.png
auxetic_cross_rectangular_046,auxetic,cross_rectangular,phase1,0.581456,0.055744,2.6125,3.279638,0.539565,55.473303,,,79.78909136478762,0.06313128395133229,,,,0.581456,150,True,42.25,./cross_rectangular/auxetic/sample_0046/iteration_00150.png
auxetic_cross_rectangular_047,auxetic,cross_rectangular,phase1,0.502106,0.292919,1.942877,3.140049,0.679507,60.527495,,,55.52341916617856,0.13535631902360573,,,,0.502107,84,True,14.23,./cross_rectangular/auxetic/sample_0047/iteration_00084.png
auxetic_cross_rectangular_048,auxetic,cross_rectangular,phase1,0.41181,0.13474,5.916654,2.751866,0.650752,46.621596,,,41.647795504958125,0.17856164063198415,,,,0.41181,143,True,40.19,./cross_rectangular/auxetic/sample_0048/iteration_00143.png
auxetic_cross_rectangular_049,auxetic,cross_rectangular,phase1,0.385251,0.24099,3.802043,2.607788,0.552205,49.24353,,,30.841309564201442,0.11930607169035687,,,,0.385251,36,True,6.6,./cross_rectangular/auxetic/sample_0049/iteration_00036.png
first_cross_rectangular_000,first,cross_rectangular,phase1,0.529808,0.166513,2.81414,1.52489,0.299058,43.24388,0.761733,,-1.1155622625883603,,-1.1155622625883603,,,0.376483,150,True,54.97,./cross_rectangular/first/sample_0000/iteration_00150.png
first_cross_rectangular_001,first,cross_rectangular,phase1,0.433711,0.263146,4.454961,2.589751,0.650732,4.241043,1.000254,,3.295114620710352e-35,,3.295114620710352e-35,,,0.0,10,True,3.91,./cross_rectangular/first/sample_0001/iteration_00010.png
first_cross_rectangular_002,first,cross_rectangular,phase1,0.348453,0.119681,1.544542,4.821821,0.311724,36.663004,1.433806,,7.382585919804605e-33,,7.382585919804605e-33,,,0.0,15,True,6.29,./cross_rectangular/first/sample_0002/iteration_00015.png
first_cross_rectangular_003,first,cross_rectangular,phase1,0.237164,0.191108,5.810688,3.882344,0.638054,49.559902,0.442949,,-1.9178671154438138,,-1.9178671154438138,,,0.695594,10,True,5.04,./cross_rectangular/first/sample_0003/iteration_00010.png
first_cross_rectangular_004,first,cross_rectangular,phase1,0.582766,0.220162,1.925524,2.145356,0.476742,2.933173,0.384731,,-2.440386066868344,,-2.440386066868344,,,0.740331,24,True,9.51,./cross_rectangular/first/sample_0004/iteration_00024.png
first_cross_rectangular_005,first,cross_rectangular,phase1,0.206484,0.173865,1.75243,1.949606,0.393302,58.613127,0.688016,,-0.7898510833097937,,-0.7898510833097937,,,0.268589,150,True,49.66,./cross_rectangular/first/sample_0005/iteration_00150.png
first_cross_rectangular_006,first,cross_rectangular,phase1,0.258398,0.095976,5.316774,1.215011,0.466125,19.281009,1.07562,,1.142577903954167e-34,,1.142577903954167e-34,,,0.0,17,True,8.02,./cross_rectangular/first/sample_0006/iteration_00017.png
first_cross_rectangular_007,first,cross_rectangular,phase1,0.294882,0.056065,4.699264,3.864007,0.673351,22.130702,1.049263,,1.0490551119027779e-34,,1.0490551119027779e-34,,,0.0,24,True,10.06,./cross_rectangular/first/sample_0007/iteration_00024.png
first_cross_rectangular_008,first,cross_rectangular,phase1,0.364329,0.109427,2.58602,1.434501,0.413316,67.552027,1.414434,,8.514912134976219e-33,,8.514912134976219e-33,,,0.0,16,True,6.42,./cross_rectangular/first/sample_0008/iteration_00016.png
first_cross_rectangular_009,first,cross_rectangular,phase1,0.40188,0.052204,4.544642,3.189223,0.49696,73.744528,0.625519,,-1.6222703119517814,,-1.6222703119517814,,,0.8156,18,True,7.3,./cross_rectangular/first/sample_0009/iteration_00018.png
first_cross_rectangular_010,first,cross_rectangular,phase1,0.390283,0.08883,5.41466,4.407318,0.649417,46.293509,0.508954,,-1.9350758535473744,,-1.9350758535473744,,,0.685997,12,True,5.84,./cross_rectangular/first/sample_0010/iteration_00012.png
first_cross_rectangular_011,first,cross_rectangular,phase1,0.586705,0.281678,2.72161,3.115437,0.585936,11.134763,1.399993,,9.593729840887087e-34,,9.593729840887087e-34,,,0.0,10,True,3.73,./cross_rectangular/first/sample_0011/iteration_00010.png
first_cross_rectangular_012,first,cross_rectangular,phase1,0.215818,0.287691,4.827764,4.112796,0.358387,27.898119,0.320345,,-1.3008660136830903,,-1.3008660136830903,,,0.888232,150,True,54.15,./cross_rectangular/first/sample_0012/iteration_00150.png
first_cross_rectangular_013,first,cross_rectangular,phase1,0.498429,0.163492,3.461898,4.644307,0.433697,42.548737,1.257896,,6.547076928267689e-34,,6.547076928267689e-34,,,0.0,13,True,4.64,./cross_rectangular/first/sample_0013/iteration_00013.png
first_cross_rectangular_014,first,cross_rectangular,phase1,0.319056,0.196501,1.209142,2.923048,0.617341,79.255483,0.90531,,9.743562235631786e-36,,9.743562235631786e-36,,,0.0,12,True,5.06,./cross_rectangular/first/sample_0014/iteration_00012.png
first_cross_rectangular_015,first,cross_rectangular,phase1,0.410265,0.094518,3.372776,3.524051,0.280974,78.379603,0.655143,,-1.865384444835244,,-1.865384444835244,,,0.79031,150,True,54.13,./cross_rectangular/first/sample_0015/iteration_00150.png
first_cross_rectangular_016,first,cross_rectangular,phase1,0.573552,0.065717,4.782323,3.033662,0.512415,76.104967,0.40963,,-1.6535222771767482,,-1.6535222771767482,,,0.8044,12,True,6.1,./cross_rectangular/first/sample_0016/iteration_00012.png
first_cross_rectangular_017,first,cross_rectangular,phase1,0.490982,0.259578,3.535015,3.353272,0.235842,53.925094,1.200144,,2.053737776475685e-34,,2.053737776475685e-34,,,0.0,10,True,4.05,./cross_rectangular/first/sample_0017/iteration_00010.png
first_cross_rectangular_018,first,cross_rectangular,phase1,0.509361,0.147062,2.08966,3.788438,0.508294,37.934784,0.958055,,1.8695592631713195e-35,,1.8695592631713195e-35,,,0.0,13,True,5.49,./cross_rectangular/first/sample_0018/iteration_00013.png
first_cross_rectangular_019,first,cross_rectangular,phase1,0.517225,0.245207,4.99772,3.992727,0.245177,88.591077,1.498014,,2.828131418761628e-33,,2.828131418761628e-33,,,0.0,11,True,4.88,./cross_rectangular/first/sample_0019/iteration_00011.png
first_cross_rectangular_020,first,cross_rectangular,phase1,0.300107,0.277141,5.606217,2.800743,0.555265,35.519444,1.300042,,4.572455721615706e-34,,4.572455721615706e-34,,,0.0,10,True,5.1,./cross_rectangular/first/sample_0020/iteration_00010.png
first_cross_rectangular_021,first,cross_rectangular,phase1,0.395835,0.180869,1.497839,2.484887,0.331038,41.147552,1.342703,,1.1389699673853354e-33,,1.1389699673853354e-33,,,0.0,12,True,4.45,./cross_rectangular/first/sample_0021/iteration_00012.png
first_cross_rectangular_022,first,cross_rectangular,phase1,0.223131,0.251703,4.071877,2.226221,0.21273,81.416435,0.993414,,3.074536268302285e-35,,3.074536268302285e-35,,,0.0,10,True,4.23,./cross_rectangular/first/sample_0022/iteration_00010.png
first_cross_rectangular_023,first,cross_rectangular,phase1,0.240672,0.132226,2.296259,4.181583,0.696291,68.706378,0.856602,,2.4755212135744452e-36,,2.4755212135744452e-36,,,0.0,16,True,6.1,./cross_rectangular/first/sample_0023/iteration_00016.png
first_cross_rectangular_024,first,cross_rectangular,phase1,0.525463,0.127425,3.770908,1.963768,0.45744,5.515122,0.944049,,1.4505515331948942e-35,,1.4505515331948942e-35,,,0.0,14,True,5.87,./cross_rectangular/first/sample_0024/iteration_00014.png
first_cross_rectangular_025,first,cross_rectangular,phase1,0.599641,0.135542,3.800762,3.445192,0.442514,14.596574,1.022557,,4.502901554100742e-35,,4.502901554100742e-35,,,0.0,14,True,5.39,./cross_rectangular/first/sample_0025/iteration_00014.png
first_cross_rectangular_026,first,cross_rectangular,phase1,0.555849,0.071692,4.222799,4.974726,0.326263,75.42996,1.458077,,6.258623094204431e-32,,6.258623094204431e-32,,,0.0,20,True,7.88,./cross_rectangular/first/sample_0026/iteration_00020.png
first_cross_rectangular_027,first,cross_rectangular,phase1,0.4459,0.239386,2.675903,1.725055,0.261689,60.924088,0.535698,,-1.5911623333441998,,-1.5911623333441998,,,0.787791,150,True,45.6,./cross_rectangular/first/sample_0027/iteration_00150.png
first_cross_rectangular_028,first,cross_rectangular,phase1,0.547205,0.143448,2.380357,4.450035,0.372226,86.450712,1.367982,,1.949160752263348e-33,,1.949160752263348e-33,,,0.0,13,True,4.85,./cross_rectangular/first/sample_0028/iteration_00013.png
first_cross_rectangular_029,first,cross_rectangular,phase1,0.430849,0.229341,2.177034,1.158885,0.403223,48.380701,1.103848,,9.805977605506425e-35,,9.805977605506425e-35,,,0.0,11,True,4.34,./cross_rectangular/first/sample_0029/iteration_00011.png
first_cross_rectangular_030,first,cross_rectangular,phase1,0.562446,0.060979,5.180022,3.673511,0.422846,54.469829,0.728855,,-1.390320290727932,,-1.390320290727932,,,0.8668,20,True,8.67,./cross_rectangular/first/sample_0030/iteration_00020.png
first_cross_rectangular_031,first,cross_rectangular,phase1,0.47901,0.153495,3.260242,3.245795,0.595114,20.406844,1.213065,,4.083495858316412e-34,,4.083495858316412e-34,,,0.0,13,True,4.96,./cross_rectangular/first/sample_0031/iteration_00013.png
first_cross_rectangular_032,first,cross_rectangular,phase1,0.485708,0.102224,5.997514,2.286015,0.34366,8.809385,0.680632,,-0.9223601026591094,,-0.9223601026591094,,,0.903809,150,True,49.94,./cross_rectangular/first/sample_0032/iteration_00150.png
first_cross_rectangular_033,first,cross_rectangular,phase1,0.276647,0.230335,1.140396,3.562701,0.601956,24.358713,0.593166,,-0.6737128454892882,,-0.6737128454892882,,,0.29079,150,True,25.47,./cross_rectangular/first/sample_0033/iteration_00150.png
first_cross_rectangular_034,first,cross_rectangular,phase1,0.271857,0.201016,5.017057,2.671268,0.207674,51.244615,0.453456,,-0.6071121827801923,,-0.6071121827801923,,,0.947966,150,True,47.62,./cross_rectangular/first/sample_0034/iteration_00150.png
first_cross_rectangular_035,first,cross_rectangular,phase1,0.537058,0.243129,1.358743,4.711751,0.625741,61.826524,1.31118,,6.530551255409587e-34,,6.530551255409587e-34,,,0.0,11,True,2.34,./cross_rectangular/first/sample_0035/iteration_00011.png
first_cross_rectangular_036,first,cross_rectangular,phase1,0.380369,0.27127,5.776334,2.420173,0.481834,30.410499,0.490403,,-2.096899886213175,,-2.096899886213175,,,0.768669,12,True,5.37,./cross_rectangular/first/sample_0036/iteration_00012.png
first_cross_rectangular_037,first,cross_rectangular,phase1,0.251245,0.188448,2.917534,4.588306,0.258561,12.742253,0.824027,,1.895516598372931e-36,,1.895516598372931e-36,,,0.0,14,True,5.37,./cross_rectangular/first/sample_0037/iteration_00014.png
first_cross_rectangular_038,first,cross_rectangular,phase1,0.325722,0.219894,3.088451,1.627711,0.529446,86.085645,0.802719,,1.5935626635958766e-36,,1.5935626635958766e-36,,,0.0,13,True,5.05,./cross_rectangular/first/sample_0038/iteration_00013.png
first_cross_rectangular_039,first,cross_rectangular,phase1,0.451271,0.15841,4.160637,2.865543,0.304955,65.024991,0.879573,,4.528391426831421e-36,,4.528391426831421e-36,,,0.0,15,True,6.06,./cross_rectangular/first/sample_0039/iteration_00015.png
first_cross_rectangular_040,first,cross_rectangular,phase1,0.311652,0.123753,4.376326,2.74548,0.364288,83.850728,1.186818,,3.646501439893876e-34,,3.646501439893876e-34,,,0.0,14,True,5.53,./cross_rectangular/first/sample_0040/iteration_00014.png
first_cross_rectangular_041,first,cross_rectangular,phase1,0.421011,0.110833,2.489833,1.2781,0.54948,63.135285,0.585621,,-1.9360086130658192,,-1.9360086130658192,,,0.743361,32,True,10.99,./cross_rectangular/first/sample_0041/iteration_00032.png
first_cross_rectangular_042,first,cross_rectangular,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,0.329304,,-2.2977057819335176,,-2.2977057819335176,,,0.727344,20,True,7.42,./cross_rectangular/first/sample_0042/iteration_00020.png
first_cross_rectangular_043,first,cross_rectangular,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,0.35665,,-1.330786034491391,,-1.330786034491391,,,0.820959,150,True,41.54,./cross_rectangular/first/sample_0043/iteration_00150.png
first_cross_rectangular_044,first,cross_rectangular,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,1.131207,,1.4535873100768893e-34,,1.4535873100768893e-34,,,0.0,12,True,4.48,./cross_rectangular/first/sample_0044/iteration_00012.png
